Lemma#PoS,AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
sociopath,0.0,0.135091207,0.11670693900000001,0.0,0.0,0.340506886,0.407694968,0.0
sociopathic,0.0,0.057707525999999995,0.0,0.251071458,0.691221016,0.0,0.0,0.0
sock,0.002489145,0.235343092,0.012180207,0.06999151099999999,0.165629002,0.21032350600000002,0.243180389,0.060863148
sock,0.0,0.23249911,0.0,0.0,0.0,0.144847556,0.0,0.622653334
socket,0.0,0.167409778,0.120378449,0.024714788999999997,0.0,0.08551418400000001,0.08991065599999999,0.5120721429999999
socrates,0.035316462,0.071808438,0.293294624,0.29412618100000004,0.068355884,0.11842515599999999,0.037814206,0.080859048
socratic,0.0,0.08069504,0.069713428,0.029257047,0.0,0.38380228299999997,0.41870325,0.017828952
soda,0.02853501,0.165702951,0.021833883,0.08749335,0.129389802,0.10707115099999999,0.208336524,0.25163732899999997
sodden,0.755878959,0.0,0.0,0.0,0.0,0.0,0.244121041,0.0
sodium,0.0,0.155743222,0.21931399999999998,0.01806936,0.049746480999999995,0.14193667199999999,0.10274498,0.312445285
sodom,0.0,0.070001861,0.21922354300000002,0.20304075300000002,0.061139358,0.122168715,0.243227298,0.081198473
sodomize,0.0,0.16021171,0.0,0.0,0.0,0.7210322509999999,0.11875603900000001,0.0
sodomy,0.076760957,0.026619532,0.203434449,0.213812549,0.068130102,0.06806881299999999,0.02226127,0.320912328
sofa,0.10688689900000001,0.16786047,0.033601431,0.080157097,0.168574455,0.085899558,0.224952453,0.132067636
sofia,0.025010678999999997,0.19956928399999999,0.037472482,0.038424847000000005,0.13969837599999999,0.276817833,0.186416665,0.096589835
soft,0.11606291199999999,0.170390815,0.053711227,0.13892468300000002,0.174273465,0.140187661,0.12162843699999999,0.0848208
soft-spoken,0.029975308,0.084390022,0.07420745299999999,0.06847835299999999,0.247692012,0.12762659099999998,0.31835331899999997,0.049276943
softball,0.019407003,0.520517666,0.048246906,0.00855552,0.032975702,0.21801105,0.110924541,0.041361612
soften,0.050584156,0.10246123800000001,0.09864537300000001,0.238363534,0.100635186,0.176915427,0.092111845,0.140283242
softening,0.0,0.296664718,0.0,0.430238761,0.0,0.27309652100000004,0.0,0.0
softening,0.39204370299999997,0.170814994,0.092403115,0.27782229399999997,0.0,0.038698872999999995,0.0,0.028217022
softie,0.314170995,0.283548633,0.0,0.0,0.27326928699999997,0.129011085,0.0,0.0
softly,0.04765815599999999,0.213031953,0.059796682000000004,0.081420071,0.196520645,0.124366843,0.247979447,0.029226203
softness,0.0,0.165739771,0.0,0.120182262,0.38712019299999995,0.232927747,0.082311968,0.011718059
software,0.14602605300000002,0.18283105300000002,0.051477623,0.164048276,0.113850058,0.159943585,0.114473368,0.067349984
soggy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
soh,0.151641344,0.0,0.520055952,0.0,0.0,0.193728755,0.076182656,0.058391293
soho,0.025319277,0.08713654,0.198088137,0.31106458600000003,0.202388378,0.063888454,0.06003508900000001,0.052079539
soil,0.166855538,0.10167294699999999,0.068695594,0.107286571,0.07644720299999999,0.129533638,0.18937849,0.160130019
soil,0.064894539,0.020196291,0.29312341,0.08201122400000001,0.040318545,0.040902003,0.43713535,0.021418637
soiled,0.035001626,0.217317447,0.06258106299999999,0.04423371,0.076111971,0.030417401,0.305214347,0.229122435
soiree,0.0,0.321088367,0.015701442,0.013179035,0.0,0.16823885100000002,0.334554152,0.14723815199999998
soja,0.322775348,0.566799642,0.0,0.006180471,0.0,0.0,0.10424454,0.0
sojourn,0.0,0.23026848600000002,0.0,0.070087738,0.184444656,0.129540316,0.22863392600000002,0.157024879
sol,0.062585193,0.154613056,0.041697111,0.126548417,0.168211163,0.30482549600000003,0.121276262,0.020243302
solace,0.048282868,0.232283947,0.104501375,0.081357376,0.06737011400000001,0.118615358,0.12409895900000001,0.223490004
solar,0.070177843,0.158030404,0.037694593,0.060643754,0.09171324900000001,0.18892817399999998,0.28328265399999997,0.10952932900000001
sold,0.013052996,0.418581031,0.049132779,0.138565351,0.040873089,0.16439236599999998,0.154292304,0.021110085
sold-out,0.060742146,0.186204355,0.018372816,0.107606102,0.265114306,0.163725592,0.137672631,0.060562052000000005
solder,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
soldier,0.173181085,0.072206397,0.212776775,0.087757827,0.06933209900000001,0.084455484,0.101343861,0.19894647199999999
soldier,0.17024129999999998,0.079737919,0.039249319,0.11698477300000001,0.135120902,0.141969812,0.16838134800000001,0.148314628
sole,0.131249759,0.11193608199999999,0.18512593600000002,0.145598168,0.107146873,0.109550291,0.12260792599999999,0.086784965
sole,0.06590275599999999,0.325537669,0.065189053,0.07263259,0.247288416,0.094052063,0.054447854000000004,0.074949599
sole,0.0,0.638761085,0.14001745,0.221221465,0.0,0.0,0.0,0.0
soledad,0.074840857,0.09497213300000001,0.059863043,0.074482536,0.44713760700000005,0.08811508900000001,0.07719561400000001,0.083393122
solely,0.070418788,0.145177036,0.165444184,0.166540394,0.12589731699999998,0.088657358,0.150626083,0.087238841
solemn,0.075411961,0.16942613899999998,0.053758607,0.063091477,0.18102514,0.117833671,0.20545518699999998,0.133997817
solemnity,0.055886988,0.274345383,0.25383945199999997,0.221300523,0.00972222,0.079202172,0.039708761,0.065994501
solemnize,0.0,0.318616929,0.047458111,0.079668105,0.307066271,0.111253531,0.0,0.135937052
solemnly,0.04299657,0.034345256,0.036864323,0.063393647,0.305424152,0.162554729,0.118033611,0.236387713
solenoid,0.0,0.23144762600000002,0.0,0.036427947,0.229232517,0.107906624,0.394985287,0.0
solicit,0.103398462,0.07175668,0.1909899,0.117873326,0.09920895099999999,0.12149467800000001,0.146485577,0.148792427
solicitation,0.038916495,0.066411278,0.068359929,0.055328817,0.098729118,0.21072170199999998,0.43780600399999997,0.023726657
solicitor,0.095387049,0.108971002,0.233235739,0.14858243,0.119448198,0.155684882,0.05508830000000001,0.08360239900000001
solicitude,0.0,0.145282355,0.0073830119999999996,0.016525185,0.22747617399999998,0.029720125,0.525779309,0.047833840999999995
solid,0.086169737,0.15974385800000002,0.08102035099999999,0.127576592,0.16918662,0.168291003,0.128002481,0.080009359
solid,0.017167295,0.04113922,0.280017425,0.316993414,0.11448093699999999,0.09563373900000001,0.043123137,0.091444833
solid-colored,0.0,0.7217558000000001,0.0,0.2782442,0.0,0.0,0.0,0.0
solid-state,0.127606356,0.055598595,0.0,0.215018675,0.0,0.40945301100000003,0.192323363,0.0
solidarity,0.09885097400000001,0.081165433,0.116680974,0.138927097,0.126168701,0.107541966,0.180013134,0.15065172
solidify,0.08262998,0.138758515,0.05313386,0.253991063,0.09882460400000001,0.158115216,0.085618987,0.128927774
solidity,0.0,0.031351744,0.297936692,0.045467947,0.0,0.439329166,0.18591445,0.0
solidly,0.21718942600000002,0.074612346,0.09485358699999999,0.12052296,0.078714034,0.174969541,0.144784779,0.09435332699999999
soliloquy,0.0,0.0,0.0,0.0,0.0,0.292770794,0.7072292059999999,0.0
solipsism,0.0,0.012932687,0.022345411000000003,0.13128963,0.051635927000000005,0.043652632999999996,0.7381437120000001,0.0
solitaire,0.076999438,0.52283604,0.027192248999999998,0.04400769,0.080144162,0.064890472,0.156612392,0.027317558
solitary,0.07510689999999999,0.207254368,0.064665816,0.152194841,0.090108668,0.09395188800000001,0.168124441,0.14859307800000002
solitude,0.0,0.268169681,0.003951813,0.067168475,0.062781654,0.138609481,0.231414691,0.227904205
solo,0.033966876,0.15713943,0.053428712999999996,0.13209352,0.107610151,0.22233701,0.204952618,0.08847168300000001
solo,0.115757896,0.255783453,0.148353732,0.044119320999999996,0.072718717,0.19542079699999998,0.135300026,0.032546057
solo,0.06772792,0.096238948,0.051499359,0.116774936,0.132918595,0.19816335399999999,0.295788524,0.040888363999999996
solo,0.0,0.044102845999999994,0.0,0.051168212000000005,0.0,0.265247748,0.444597461,0.194883732
soloist,0.0,0.126185506,0.0,0.062220289000000005,0.0,0.058080419,0.233835761,0.519678024
solomon,0.441217779,0.10555742,0.052943897000000004,0.07992181599999999,0.09396695699999999,0.075899615,0.030226653,0.120265863
solomonic,0.0,0.314995011,0.226773355,0.164963614,0.262014703,0.008054738,0.0,0.023198579
solomons,0.7122643959999999,0.043521707,0.010282157,0.021640273999999998,0.07411726,0.038919483,0.001448418,0.09780630400000001
solon,0.037635141000000004,0.12015614599999999,0.106368936,0.41104093700000005,0.103003779,0.09304292900000001,0.076281618,0.052470514
solstice,0.034667704,0.08946722300000001,0.127481319,0.281405991,0.0,0.291645681,0.145553076,0.029779006
soluble,0.0,0.0,0.0,0.0,0.0,0.456664075,0.543335925,0.0
solution,0.130177745,0.108849881,0.115157706,0.134403261,0.092261476,0.11527352,0.177962245,0.125914166
solvable,0.10712511,0.016669583999999998,0.0,0.033845149,0.12645662400000002,0.29360649699999997,0.37810083200000005,0.044196205
solve,0.11287561300000001,0.143325596,0.113347617,0.135974976,0.080029413,0.10753987599999999,0.198672803,0.108234106
solved,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
solvency,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
solvent,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
solvent,0.0,0.0,0.266757003,0.057166718,0.0,0.40318780200000004,0.0,0.272888477
solver,0.0055011719999999995,0.195345925,0.01035348,0.140781441,0.035887338,0.159968702,0.369548575,0.082613366
solving,0.047324618,0.09966103,0.028946867999999997,0.211816573,0.094332925,0.101234285,0.249640416,0.16704328599999999
solzhenitsyn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
som,0.353603234,0.308132659,0.133099778,0.0,0.0,0.177756133,0.027408195,0.0
somali,0.0,0.205748305,0.19216050399999998,0.004032257,0.036078721,0.24158818399999998,0.105795078,0.214596951
somali,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
somalia,0.16499856300000001,0.14448096300000002,0.102878385,0.048432052999999996,0.09441416400000001,0.097566093,0.105020499,0.24220928
somalian,0.58788871,0.0,0.0,0.185737787,0.0,0.0,0.0,0.226373503
soman,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
somatic,0.041783459,0.018205218000000002,0.102230114,0.660054106,0.054515548,0.061449392,0.013494517,0.048267645
somber,0.150247877,0.080790958,0.035145651,0.044457092999999996,0.072063844,0.06901004599999999,0.08430738199999999,0.46397715100000003
somberly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
somberness,0.0,0.067677967,0.033410182999999996,0.701072452,0.07720447700000001,0.09196868300000001,0.028666237999999997,0.0
sombre,0.0,0.135154042,0.0,0.0,0.0,0.235562625,0.032058298,0.597225035
sombrely,0.0,0.0,0.0,0.0,0.762152528,0.237847472,0.0,0.0
sombrero,0.0,0.0,0.0,0.0,0.0,0.093786064,0.9062139359999999,0.0
some,0.0,0.072254712,0.053058467000000005,0.08906944300000001,0.057697819000000004,0.166286294,0.200844015,0.360789249
someday,0.099462415,0.093129301,0.047522404000000004,0.102826445,0.142536521,0.134235299,0.29886070600000003,0.081426909
somehow,0.08926602,0.168980098,0.08011722,0.096969424,0.14647834699999998,0.10155386,0.181483568,0.135151463
someone,0.010123578000000001,0.052930597,0.281985557,0.019190683,0.088055965,0.110986055,0.120973076,0.315754488
someplace,0.0,0.052789388,0.057006744000000005,0.0,0.0,0.0,0.890203868,0.0
somersault,0.0,0.0,0.0,0.0,0.21704319100000002,0.431673993,0.293049977,0.058232837999999995
somersault,0.0,0.022234128,0.0064027780000000005,0.021496734,0.0,0.081871049,0.8679953109999999,0.0
somerset,0.0,0.32142170600000003,0.0,0.0,0.0,0.394515623,0.0,0.28406267
sometime,0.042687199,0.19342941,0.19067225699999998,0.073726803,0.245056561,0.15827789,0.041359176,0.054790704
sometime,0.142578083,0.129837016,0.126767068,0.110630644,0.139458537,0.115140141,0.12746855699999998,0.108119954
sometimes,0.092390464,0.149307474,0.09794997400000001,0.10938341,0.119482504,0.114225456,0.202472397,0.114788321
someway,0.0,0.0,0.0,0.0,0.0,0.025743308,0.974256692,0.0
somewhat,0.146353191,0.20355965,0.041796404,0.072072996,0.140111655,0.127172429,0.14015334699999998,0.128780328
somewhere,0.119921566,0.139471276,0.098809674,0.120227485,0.070223815,0.12588201699999998,0.216065974,0.10939819199999999
sommelier,0.0,0.630762764,0.272461816,0.0,0.0,0.09677542,0.0,0.0
son,0.06903882,0.11698465,0.14527121699999998,0.18964066,0.136529275,0.088352065,0.121333501,0.13284981099999998
son-in-law,0.057623575999999996,0.093705771,0.172495975,0.115254445,0.32361979399999996,0.098029856,0.0489436,0.09032698199999999
sonar,0.089325948,0.304870742,0.11557966800000001,0.001175903,0.011330763,0.049014338,0.028848988,0.39985365
sonata,0.305848802,0.22613739100000002,0.013954488999999999,0.011712726000000001,0.08061532,0.17223767899999998,0.053878849000000006,0.135614745
song,0.047874400000000004,0.183500335,0.042574632,0.10526001900000001,0.168815025,0.21202772399999997,0.147996032,0.091951832
songbird,0.016531228000000002,0.18246894100000002,0.008296692,0.003481922,0.34988993399999996,0.24753901,0.183304882,0.008487393000000001
songbook,0.0,0.028187825,0.0,0.204397322,0.112544633,0.304894575,0.34997564600000003,0.0
songstress,0.0,0.175063229,0.11841213,0.147608077,0.230280614,0.203630625,0.10461645800000001,0.020388868
songwriter,0.07907880099999999,0.094062005,0.040779486000000004,0.055964579,0.138255008,0.233653812,0.143532202,0.214674107
sonic,0.071864871,0.185759945,0.024011254,0.04234868,0.19033588399999998,0.256611637,0.2203618,0.00870593
sonny,0.083208657,0.11299545,0.16088355,0.214653376,0.141660337,0.12626809,0.087965772,0.07236476900000001
sonora,0.0,0.240426572,0.0,0.0,0.0,0.36887691899999997,0.17821486,0.212481649
sonorous,0.0,0.928752593,0.0,0.0,0.0,0.071247407,0.0,0.0
soon,0.11353286800000001,0.123239288,0.095349461,0.11632761300000001,0.13886458599999998,0.154388702,0.138976516,0.119320965
sooner,0.08828332400000001,0.154780153,0.13689073699999998,0.08459266900000001,0.065787064,0.140792614,0.213799391,0.11507405
soonest,0.0,0.41540066600000003,0.021532182,0.0,0.0,0.024218642999999998,0.53884851,0.0
soot,0.338015223,0.17617892699999999,0.09037060300000001,0.109786848,0.04671175,0.067576079,0.102024727,0.06933584400000001
sooth,0.0,0.268756514,0.0,0.0,0.0,0.515428026,0.21581546100000001,0.0
soothe,0.18778134300000002,0.187561785,0.0013336370000000001,0.053730757000000004,0.11864844199999999,0.17645069300000002,0.271764761,0.0027285820000000002
soothing,0.0,0.096607684,0.079723515,0.03659473,0.208693107,0.264586124,0.23032739300000002,0.083467447
soothsayer,0.0,0.657026926,0.0,0.0,0.262329054,0.080644021,0.0,0.0
sop,0.24141298,0.039221373,0.469752985,0.11376179199999999,0.071180878,0.006017579,0.014536312,0.0441161
sophisticate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sophisticate,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
sophisticated,0.229174918,0.08860745699999999,0.116760375,0.10651830699999999,0.08652696,0.08608878,0.13668781,0.149635393
sophistication,0.044012561,0.184388915,0.062019175999999995,0.123365374,0.144295938,0.137150197,0.247841428,0.05692641
sophistry,0.0,0.0,0.484128623,0.0,0.0,0.5158713770000001,0.0,0.0
sophocles,0.0,0.520682521,0.0,0.0,0.0,0.479317479,0.0,0.0
sophomore,0.073347099,0.105412454,0.016894802,0.14319031,0.162827962,0.23286211699999998,0.158394141,0.107071116
sophomore,0.019418721,0.138394736,0.030281798999999998,0.032428693,0.14598313599999999,0.27631176,0.228462915,0.12871824
soporific,0.10430578,0.0,0.549664278,0.0,0.272178845,0.0,0.033686922,0.040164175
soprano,0.0,0.46477189799999996,0.0,0.0,0.46391999899999997,0.071308102,0.0,0.0
soprano,0.00764445,0.19429184100000002,0.0,0.009660762,0.339110452,0.18464808800000002,0.26170082100000003,0.0029435859999999998
sorbet,0.0,0.083627893,0.013668381,0.331065892,0.428653393,0.09085519,0.03015667,0.021972581
sorcerer,0.0,0.5710179479999999,0.0,0.0,0.0,0.428982052,0.0,0.0
sorceress,0.0,0.0,0.0,0.0,0.0,0.788747477,0.06979234200000001,0.141460181
sorcery,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sordid,0.009608345,0.22941439600000002,0.18734386,0.154211748,0.055159112999999996,0.061660970999999995,0.20418670000000003,0.09841486699999999
sore,0.23168219,0.156856655,0.057482627,0.08108624099999999,0.142932479,0.136632162,0.10389208800000001,0.089435557
sore,0.0,0.022840886,0.20171019899999998,0.034965334,0.255855668,0.191962489,0.140148404,0.15251702
sorely,0.032126876,0.18590837300000002,0.066510817,0.194756531,0.094312011,0.14241456800000002,0.113485275,0.170485549
soreness,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sorensen,0.030949487999999997,0.183393475,0.011649695,0.39503900299999994,0.026920195,0.34013067700000005,0.0,0.011917466000000002
sorghum,0.0,0.022038508999999998,0.14687488,0.0,0.82335797,0.007728641999999999,0.0,0.0
sorority,0.0,0.137026706,0.39952926,0.08161851,0.0,0.058565359000000004,0.050785142,0.272475024
sorrow,0.106848771,0.050305264,0.05241805099999999,0.015039038999999999,0.072236328,0.04955856,0.193802057,0.459791932
sorrowful,0.0,0.424677068,0.017064358,0.267362665,0.0,0.168699806,0.0,0.12219610199999999
sorry,0.033582272,0.133887866,0.195955564,0.186089385,0.150158782,0.078677382,0.091427008,0.13022174
sort,0.078455025,0.186879687,0.090238601,0.11953887,0.126307285,0.109116171,0.173827488,0.11563687199999999
sort,0.048927387,0.10062028199999999,0.130206463,0.179005235,0.128523843,0.141294838,0.136527056,0.134894896
sorted,0.0,0.23831876100000002,0.0,0.0,0.0,0.5850287820000001,0.17665245699999998,0.0
sortie,0.030909401,0.168598157,0.122425046,0.346828312,0.133170749,0.088598156,0.071622545,0.037847634
sos,0.0,0.266179027,0.092257517,0.078592285,0.05409280599999999,0.08510118800000001,0.294183397,0.129593779
sot,0.0,0.042197291,0.135403371,0.0,0.27678821800000003,0.384750224,0.160860896,0.0
sou,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
souffle,0.189359365,0.005156539,0.43211530000000004,0.03739142,0.051470875,0.004746884,0.27520242699999997,0.0045571909999999995
sought,0.076985631,0.035406441000000004,0.167429358,0.043240658,0.186008123,0.150388088,0.198908168,0.141633534
sought-after,0.01248106,0.34704627600000004,0.060646846,0.084601082,0.121391595,0.160041182,0.135585564,0.078206396
souk,0.305544749,0.0,0.0,0.0,0.0,0.6944552509999999,0.0,0.0
soul,0.026506286,0.134819,0.055971552,0.08701067400000001,0.146917179,0.15952133699999999,0.288599928,0.100654044
soul-destroying,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
soul-searching,0.053993972,0.144247771,0.277581261,0.079907369,0.10134452,0.04768216,0.137668916,0.15757403
soul-stirring,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
soulful,0.006011086,0.212143357,0.05090923,0.118696544,0.10064874900000001,0.227838175,0.167442219,0.11631064
soulfulness,0.042247412000000005,0.092036824,0.0,0.266953276,0.03674725,0.406680294,0.12279921199999999,0.032535732000000005
soulless,0.049300051,0.042960455,0.760838239,0.09345526400000001,0.021440856,0.006591252,0.015922099,0.009491784
sound,0.10143544199999999,0.12714154,0.099253311,0.15401051400000002,0.10934620099999999,0.135551513,0.173115157,0.100146322
sound,0.093180214,0.175661536,0.04527189400000001,0.118089985,0.14316585099999998,0.163385522,0.181305964,0.07993903599999999
sound,0.087601416,0.18638644699999998,0.07283935400000001,0.094817137,0.12481107,0.135085355,0.200029995,0.098429226
soundboard,0.0,0.0,0.04349839900000001,0.0,0.201032792,0.046350449,0.70911836,0.0
soundbox,0.494997258,0.0,0.37264379299999995,0.0,0.0,0.132358949,0.0,0.0
sounder,0.0,0.520682521,0.0,0.0,0.0,0.479317479,0.0,0.0
sounding,0.081809975,0.17822465199999998,0.15397044699999998,0.0,0.30598452,0.076564037,0.20344637,0.0
sounding,0.014039208000000001,0.24467753399999997,0.17086542,0.153765827,0.154678401,0.12763566,0.107308135,0.027029815
soundly,0.0,0.166873195,0.170720272,0.10614398,0.26007880699999997,0.18910057,0.055336712,0.051746465
soundness,0.085365364,0.131064668,0.022951695,0.012843031999999999,0.144967616,0.208152532,0.072206792,0.322448302
soundtrack,0.077236565,0.343367304,0.0,0.058730599,0.178390729,0.19287371899999997,0.121340504,0.028060579
soup,0.043485127,0.18998314800000002,0.141362028,0.062448672000000004,0.07289683200000001,0.228694371,0.18410529399999997,0.077024528
soup,0.0,0.7651975670000001,0.0,0.0,0.0,0.234802433,0.0,0.0
soupiness,0.0,0.520682521,0.0,0.0,0.0,0.479317479,0.0,0.0
sour,0.051946675,0.12814482800000002,0.140035746,0.167499479,0.09900562,0.134408042,0.15247206300000002,0.126487547
sour,0.0,0.0,0.32499504,0.0,0.0,0.0,0.0,0.67500496
sour,0.141082966,0.22044559800000002,0.10010604,0.138844847,0.130473346,0.047914628,0.10998351199999999,0.11114906199999999
source,0.170207229,0.11757325800000001,0.16526237800000002,0.130852212,0.109649046,0.10646547199999999,0.08099672,0.118993684
source,0.253552612,0.023369473999999998,0.039460657,0.003081058,0.09118595300000001,0.254895415,0.23306626600000002,0.101388565
soured,0.0,0.23837871800000002,0.12481107699999999,0.219996854,0.0,0.20614153300000002,0.0,0.210671818
souring,0.024180029,0.04063629,0.382267355,0.20299104,0.19229300600000002,0.06096116099999999,0.071398931,0.025272187999999998
sourly,0.0,0.10782581599999999,0.0,0.115223437,0.147280665,0.309968934,0.319701148,0.0
sourness,0.0,0.139750168,0.0,0.0,0.0,0.364502305,0.495747527,0.0
sousa,0.39386024,0.0,0.29650583199999997,0.0,0.0,0.157973382,0.0,0.151660545
south,0.303347532,0.10039120900000001,0.12790995300000002,0.11731202800000001,0.085067981,0.163555917,0.011777823,0.090637557
south,0.208753388,0.12925234900000002,0.13498357800000002,0.131673417,0.104356504,0.102606861,0.070956258,0.117417645
south,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
south-central,0.567816317,0.0,0.0,0.0,0.24694634899999998,0.075915139,0.0,0.109322195
south-southeast,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
southbound,0.04308171400000001,0.042904854000000006,0.07876530400000001,0.249539647,0.099927827,0.1504426,0.030809141,0.304528913
southeast,0.15800639800000002,0.124809274,0.11650378300000001,0.135924853,0.089514896,0.150802176,0.129599822,0.094838799
southeast,0.258677289,0.095752443,0.08346187,0.11317472,0.09561306900000001,0.11252853,0.12281033599999999,0.11798174300000001
southeast,0.215720943,0.23376077899999997,0.158549045,0.121033805,0.083304083,0.054450134000000004,0.035435559,0.097745651
southeastern,0.331424485,0.10849736,0.09575518699999999,0.062486627,0.050175704,0.06639366,0.056932587,0.22833439
souther,0.0,0.0,0.737904495,0.0,0.0,0.262095505,0.0,0.0
southern,0.247076004,0.086146364,0.1214997,0.079471748,0.104800485,0.08958115800000001,0.074823002,0.196601539
southerner,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
southernmost,0.138384518,0.19131966600000003,0.060603909000000004,0.004203967,0.083331922,0.079876868,0.1486905,0.293588648
southland,0.0,0.10395099199999999,0.275828191,0.161523417,0.0,0.202777433,0.0,0.25591996699999997
southpaw,0.0,0.284325875,0.031581332000000004,0.164937729,0.145956715,0.121105722,0.142008709,0.110083919
southward,0.76084828,0.022100307000000003,0.09228150199999999,0.0,0.0,0.056512703,0.068257208,0.0
southward,0.549727243,0.013686762,0.070944963,0.069472415,0.09107783400000001,0.009799559000000001,0.011836109,0.183455115
southwards,0.043810202,0.16832391100000002,0.031482047,0.10066481599999999,0.0,0.239615885,0.077176802,0.338926336
southwest,0.470856586,0.0,0.0,0.039378339,0.0,0.053694307999999996,0.020126822,0.415943945
southwest,0.432418289,0.048686114,0.06349395599999999,0.07079603400000001,0.049571845999999996,0.066251691,0.033867987,0.234914084
southwest,0.312925052,0.095439879,0.019631351000000002,0.042182683,0.17329146899999998,0.05759564599999999,0.057942934,0.240990987
southwesterly,0.0,0.14217886400000002,0.08188670099999999,0.418638859,0.111814386,0.203596747,0.0,0.041884443
southwestern,0.242138994,0.12714851300000002,0.090283684,0.06946479400000001,0.066313947,0.108915872,0.054501608,0.241232588
southwestern,0.292599406,0.021247787,0.440549319,0.135584489,0.042417681,0.0,0.0,0.067601318
souvenir,0.003572872,0.21819945300000002,0.011879636,0.074501752,0.215986669,0.193858854,0.143276639,0.138724127
souvlaki,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
sovereign,0.228848947,0.094670708,0.18745946600000002,0.108197788,0.080487152,0.124408725,0.084767563,0.09115964900000001
sovereign,0.131219211,0.135833197,0.033149139,0.021702557,0.197631241,0.240547053,0.08731774,0.152599861
sovereignty,0.16255726,0.114385785,0.22530994899999998,0.170857764,0.08933506199999999,0.08568593599999999,0.067998159,0.083870086
soviet,0.188450134,0.202616805,0.077966807,0.095980988,0.058995607,0.071377212,0.10388589999999999,0.200726547
soviet,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
soviets,0.440619552,0.511945824,0.0,0.0,0.0,0.0,0.047434624,0.0
sow,0.139848743,0.281508849,0.028425847999999997,0.09897186,0.311403343,0.036272778,0.08310542,0.020463157
sow,0.17716152,0.148121305,0.17426922600000003,0.093791722,0.116613933,0.08750487900000001,0.049365709,0.153171706
soweto,0.0,0.0,0.0,0.0,0.0,0.48929718899999997,0.0,0.510702811
soy,0.003210769,0.21019148,0.037767675,0.020288235,0.13893988699999998,0.230195562,0.35878822,0.000618172
soya,0.0,0.0,0.245763304,0.0,0.0,0.0,0.0,0.754236696
soybean,0.772406591,0.0,0.0,0.0,0.19195643,0.0,0.03563698,0.0
spa,0.043767517,0.17741865899999998,0.103606485,0.08952302,0.17596547699999998,0.161806758,0.11695647599999999,0.130955609
space,0.12170439999999999,0.183147924,0.077074306,0.092281437,0.147395854,0.115631977,0.19699546899999998,0.06576863299999999
space,0.161621552,0.130383917,0.11758211,0.17249778,0.125616439,0.10537809599999999,0.14211839,0.044801716
spacecraft,0.161465088,0.251754075,0.10245942300000001,0.071731405,0.096588921,0.082172503,0.21917837899999998,0.014650205
spaceflight,0.0,0.148061046,0.226830153,0.0028630120000000003,0.42563421700000004,0.050279002999999996,0.146332569,0.0
spaceman,0.0,0.0,0.0,0.0,0.0,0.314621489,0.40977640299999996,0.275602107
spaceship,0.15061232900000002,0.141088135,0.141729951,0.13442626300000002,0.222707162,0.072490909,0.08329982,0.05364543
spacesuit,0.0,0.7651975670000001,0.0,0.0,0.0,0.234802433,0.0,0.0
spacey,0.0,0.0,0.11737029,0.010946108000000001,0.271220061,0.22002331,0.38044023200000004,0.0
spacial,0.0,0.73255214,0.0,0.0,0.0,0.0,0.26744786,0.0
spacing,0.0,0.027347688,0.005559059,0.027996039,0.057806601,0.35047663,0.485319299,0.045494683
spacious,0.056422437,0.172084355,0.053864409,0.155009797,0.133005345,0.152400378,0.18275185800000002,0.09446142099999999
spade,0.021927812999999997,0.140125844,0.267699772,0.133939045,0.104265983,0.10387902,0.18932213,0.038840393
spadeful,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
spaghetti,0.040717437999999995,0.19665809199999998,0.003260947,0.119336756,0.14091231,0.274389932,0.128984188,0.09574033800000001
spain,0.23209446,0.135128942,0.051809728,0.056178501,0.08970422300000001,0.154421315,0.09763930300000001,0.183023529
spall,0.0,0.297203968,0.066260162,0.0,0.153114431,0.42656962200000004,0.056851817,0.0
spam,0.06733773700000001,0.18566971899999998,0.20390768,0.211476976,0.140745439,0.09513438,0.041547667,0.054180402
span,0.10851396599999999,0.11517619300000001,0.133302755,0.11388116400000001,0.1331656,0.101330745,0.132916751,0.161712827
